make,model_range,ids_code,description,model_year,model_year_decimal,body_style,long_description,model_group,model_tree_description,special_edition,vehicle_tree_description,current_vehicle,commercial,reclaim_vat,basic_price,manufacturers_delivery_price,mrp,p11d_price,date_of_introduction,end_of_production,price_list_date,door,engine_size,insurance_group,fuel_type,transmission_type,mpg_urban,mpg_extra_urban,mpg_combined,co2_emissions,euro_emissions,bhp,power_ps,power_kw,torque,rpm_for_torque,length,width,height,gross_vehicle_weight,unladen_weight,towing_weight_braked,towing_weight_unbraked,wheel_base,ground_clearance,fuel_tank_size,boot_capacity,maximum_speed,acceleration_0_100_kph,acceleration_0_60_mph,front_tyres,rear_tyres,spare_tyre,front_brakes,rear_brakes,servicing_indication,image_filename,gears,axles,manufacturer_model_description,seats,otr_price,win_commercial,parent_ids_code,trim,vehicle_factory_code,fleetware_code
Ford,Ford TRANSIT CONNECT model range     NEW,FO039921,TRANSIT CNNCT 250 L2 1.5TDCi EBL 100 LTD,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue 100 Limited,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue 100 Limited,TRUE,TRUE,TRUE,27585,496.37,33102,33697.64,23/06/2022,NULL,04/04/2023,5,1498,32,Diesel,Manual,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,1875,4825,2137,1828,2501,1600,1335,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,34087.64,0,FO038815,LIMITED,NULL,194728
Ford,Ford TRANSIT CONNECT model range     NEW,FO039922,TRANSIT CNNCT 250 L2 1.5TDCi EBL LTD AU,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue Limited Auto,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue Limited Auto,TRUE,TRUE,TRUE,28785,496.37,34542,35137.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Automatic,54.3,56.5,55.4,NULL,6,99,100.38,69.18,177,2250,4825,2137,1828,2501,1609,1404,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,7,35527.64,0,FO038816,LIMITED,NULL,194729
Ford,Ford TRANSIT CONNECT model range     NEW,FO039923,TRANSIT CNNCT 250 L1 1.5TDCi EBL 100 SPT,23A,2023.01,Van - Swb,Transit Connect 250 L1 1.5TDCi EcoBlue 100 Sport,Transit Connect,Transit Connect,FALSE,250 L1 1.5TDCi EcoBlue 100 Sport,TRUE,TRUE,TRUE,27850,496.37,33420,34015.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Manual,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4425,2137,1830,2501,1527,1408,750,2662,148,80,91.8,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,34405.64,0,FO038817,SPORT,NULL,194730
Ford,Ford TRANSIT CONNECT model range     NEW,FO039924,TRANSIT CNNCT 250 L2 1.5TDCi EBL 100 SPT,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue 100 Sport,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue 100 Sport,TRUE,TRUE,TRUE,29300,496.37,35160,35755.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Manual,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4825,2137,1828,2501,1600,1335,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,36145.64,0,FO038818,SPORT,NULL,194731
Ford,Ford TRANSIT CONNECT model range     NEW,FO039925,TRANSIT CNNCT 250 L1 1.5TDCi EBL SPT AU,23A,2023.01,Van - Swb,Transit Connect 250 L1 1.5TDCi EcoBlue Sport Auto,Transit Connect,Transit Connect,FALSE,250 L1 1.5TDCi EcoBlue Sport Auto,TRUE,TRUE,TRUE,29050,496.37,34860,35455.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Automatic,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4425,2137,1830,2501,1527,1408,750,2662,148,80,91.8,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,7,35845.64,0,FO038819,SPORT,NULL,194732
Ford,Ford TRANSIT CONNECT model range     NEW,FO039926,TRANSIT CNNCT 250 L2 1.5TDCi EBL SPT AU,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue Sport Auto,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue Sport Auto,TRUE,TRUE,TRUE,30500,496.37,36600,37195.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Automatic,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4825,2137,1828,2501,1600,1335,750,3062,149,80,113,NULL,NULL,NULL,205/60R16 H,205/60R16 H,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,7,37585.64,0,FO038820,SPORT,NULL,194733
Ford,Ford TRANSIT CONNECT model range     NEW,FO039927,TRANSIT CNNCT 250 L1 1.5TDCi EBL 100 ACV,23A,2023.01,Van - Swb,Transit Connect 250 L1 1.5TDCi EcoBlue 100 Active,Transit Connect,Transit Connect,FALSE,250 L1 1.5TDCi EcoBlue 100 Active,TRUE,TRUE,TRUE,27935,496.37,33522,34117.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Manual,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4425,2137,1830,2501,1527,1408,750,2662,148,80,91.8,NULL,NULL,NULL,215/55R17 V,215/55R17 V,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,34507.64,0,FO038821,ACTIVE,NULL,194734
Ford,Ford TRANSIT CONNECT model range     NEW,FO039928,TRANSIT CNNCT 250 L2 1.5TDCi EBL 100 ACV,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue 100 Active,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue 100 Active,TRUE,TRUE,TRUE,29385,496.37,35262,35857.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Manual,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4825,2137,1828,2501,1600,1335,750,3062,149,80,113,NULL,NULL,NULL,215/55R17 V,215/55R17 V,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,6,NULL,Transit Connect,7,36247.64,0,FO038822,ACTIVE,NULL,194735
Ford,Ford TRANSIT CONNECT model range     NEW,FO039929,TRANSIT CNNCT 250 L1 1.5TDCi EBL ACV AU,23A,2023.01,Van - Swb,Transit Connect 250 L1 1.5TDCi EcoBlue Active Auto,Transit Connect,Transit Connect,FALSE,250 L1 1.5TDCi EcoBlue Active Auto,TRUE,TRUE,TRUE,29135,496.37,34962,35557.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Automatic,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4425,2137,1830,2501,1527,1408,750,2662,148,80,91.8,NULL,NULL,NULL,215/55R17 V,215/55R17 V,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,7,35947.64,0,FO038823,ACTIVE,NULL,194736
Ford,Ford TRANSIT CONNECT model range     NEW,FO039930,TRANSIT CNNCT 250 L2 1.5TDCi EBL ACV AU,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 250 L2 1.5TDCi EcoBlue Active Auto,Transit Connect,Transit Connect,FALSE,250 L2 1.5TDCi EcoBlue Active Auto,TRUE,TRUE,TRUE,30585,496.37,36702,37297.64,23/06/2022,NULL,04/04/2023,5,1498,33,Diesel,Automatic,53.3,61.4,56.5,NULL,6,99,100.38,69.18,177,2250,4825,2137,1828,2501,1600,1335,750,3062,149,80,113,NULL,NULL,NULL,215/55R17 V,215/55R17 V,NULL,DISC,DISC,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,7,37687.64,0,FO038824,ACTIVE,NULL,194737
Ford,Ford TRANSIT CONNECT model range     NEW,FO039931,TRANSIT CNNCT 240L1 DCIV 1.5TDCi E/T AU,23A,2023.01,Van - Swb,Transit Connect 240L1 Double Cab In Van 1.5TDCi EcoBlue Trend Auto,Transit Connect,Transit Connect,FALSE,240L1 Double Cab In 1.5TDCi EcoBlue Trend Auto,TRUE,TRUE,TRUE,27010,496.37,32412,33007.64,23/06/2022,NULL,04/04/2023,5,1498,32,Diesel,Automatic,54.3,56.5,55.4,NULL,6,99,100.38,69.18,177,2250,4425,2137,1819,2360,1619,1469,750,2662,144,80,42.4,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,5,33397.64,0,FO038825,TREND,NULL,194738
Ford,Ford TRANSIT CONNECT model range     NEW,FO039932,TRANSIT CNNCT 240L2 DCIV 1.5TDCi E/T AU,23A,2023.01,Van - Lwb/Exlwb,Transit Connect 240L2 Double Cab In Van 1.5TDCi EcoBlue Trend Auto,Transit Connect,Transit Connect,FALSE,240L2 Double Cab In 1.5TDCi EcoBlue Trend Auto,TRUE,TRUE,TRUE,28060,496.37,33672,34267.64,23/06/2022,NULL,04/04/2023,5,1498,32,Diesel,Automatic,49.6,53.3,52.3,NULL,6,99,100.38,69.18,177,2250,4825,2137,1820,2445,1675,1422,750,3062,144,80,56.5,NULL,NULL,NULL,195/60R15 H,195/60R15 H,NULL,NULL,NULL,FALSE,transit-connect-fofc-23a.jpg,8,NULL,Transit Connect,5,34657.64,0,FO038826,TREND,NULL,194739
Ford,Ford RANGER model range,FO043973,RANGER P/UP 3.0 EBI 240 DCB MS-RT AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 3.0 EcoBlue 240 Double Cab Ms-Rt Auto 4X4,Ranger,Ranger,FALSE,Pick Up 3.0 EcoBlue 240 Double Cab Ms-Rt Auto 4X4,TRUE,TRUE,TRUE,49300,940.83,59160,60289,15/02/2024,NULL,15/02/2024,4,2999,40,Diesel,Automatic,28.8,42.2,31.7,NULL,6,237,240.29,165.62,NULL,NULL,5359,1850,1815,3350,2073,3500,NULL,3220,NULL,80,NULL,NULL,NULL,NULL,275/45R21 W 4x4,275/45R21 W 4x4,275/45R21 W 4x4,DISC,DRUM,FALSE,ranger-double-cab-raptor-fofr-24a.jpg,10,NULL,Ranger Double Cab Raptor,NULL,60679,0,NULL,MS-RT,NULL,202677
Ford,Ford RANGER model range,FO043675,RANGER P/UP 3.0 EBL 240 DCB WLDTK AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 3.0 EcoBlue 240 Double Cab Wildtrak Auto 4X4,Ranger,Ranger,FALSE,Pick Up 3.0 EcoBlue 240 Double Cab Wildtrak Auto 4,TRUE,TRUE,TRUE,44400,940.83,53280,54409,07/12/2023,NULL,15/02/2024,4,2999,50,Diesel,Automatic,NULL,NULL,NULL,NULL,6,237,240.29,165.62,NULL,NULL,5359,1850,1815,3350,NULL,3500,NULL,3220,NULL,80,NULL,NULL,NULL,NULL,255/65R18 H 4x4,255/65R18 H 4x4,255/65R18 H 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,10,NULL,Ranger Double Cab Pick Up,NULL,54799,0,FO042101,WILDTRAK,NULL,195929
Ford,Ford RANGER model range,FO043676,RANGER P/UP 2.0 EBL 205 DCB WLDTK AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 EcoBlue 205 Double Cab Wildtrak Auto 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 EcoBlue 205 Double Cab Wildtrak Auto 4,TRUE,TRUE,TRUE,39350,940.83,47220,48349,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Automatic,NULL,NULL,NULL,NULL,6,202,204.81,141.16,NULL,NULL,5359,1850,1815,3280,NULL,3500,NULL,3220,NULL,80,NULL,NULL,NULL,NULL,255/65R18 H 4x4,255/65R18 H 4x4,255/65R18 H 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,10,NULL,Ranger Double Cab Pick Up,NULL,48739,0,FO042102,WILDTRAK,NULL,195930
Ford,Ford RANGER model range,FO043677,RANGER PICKUP 2.0 ECBL 170 SNCB/C XL 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 Ecoblue 170 Sncb/C XL 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 Ecoblue 170 Sncb/C XL 4X4,TRUE,TRUE,TRUE,27550,940.83,33060,34189,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Manual,34.5,44.1,33.2,NULL,6,168,170.21,125.28,NULL,NULL,5274,1850,1703,3190,2018,3500,750,3220,NULL,80,NULL,NULL,NULL,NULL,255/70R16 4x4,255/70R16 4x4,255/70R16 4x4,DISC,DRUM,FALSE,awaitingimage.jpg,6,NULL,Ranger Single Chassis Cab Pick Up,NULL,34579,0,FO042103,XL,NULL,197034
Ford,Ford RANGER model range,FO043678,RANGER PICKUP 2.0 ECBL 170 DB/CB XL 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 Ecoblue 170 Double Cab XL 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 Ecoblue 170 Double Cab XL 4X4,TRUE,TRUE,TRUE,29800,940.83,35760,36889,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Manual,34.5,44.1,33.6,NULL,6,168,170.21,125.28,NULL,NULL,5359,1850,1815,3190,2130,3450,750,3220,NULL,80,NULL,NULL,NULL,NULL,255/70R16 4x4,255/70R16 4x4,255/70R16 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,6,NULL,Ranger Double Cab Pick Up,NULL,37279,0,FO042104,XL,NULL,197035
Ford,Ford RANGER model range,FO043679,RANGER PICKUP 2.0 ECBL 170 DB/CB XLT 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 Ecoblue 170 Double Cab Xlt 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 Ecoblue 170 Double Cab Xlt 4X4,TRUE,TRUE,TRUE,31150,940.83,37380,38509,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Manual,34.5,44.1,33.6,NULL,6,168,170.21,125.28,NULL,NULL,5359,1850,1815,3230,2130,3420,750,3220,NULL,80,NULL,NULL,NULL,NULL,255/70R16 4x4,255/70R16 4x4,255/70R16 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,6,NULL,Ranger Double Cab Pick Up,NULL,38899,0,FO042105,XLT,NULL,197036
Ford,Ford RANGER model range,FO043680,RANGER P/UP 3.0 EBI 240 DCB PLTNM AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 3.0 EcoBlue 240 Double Cab Platinum Auto 4X4,Ranger,Ranger,FALSE,Pick Up 3.0 EcoBlue 240 Double Cab Platinum Auto 4,TRUE,TRUE,TRUE,46450,940.83,55740,56869,07/12/2023,NULL,15/02/2024,4,2999,50,Diesel,Automatic,28.8,42.2,31.7,NULL,6,237,240.29,165.62,NULL,NULL,5359,1850,1815,3350,2073,3500,750,3220,NULL,80,NULL,NULL,NULL,NULL,255/65R18 H 4x4,255/65R18 H 4x4,255/65R18 H 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,10,NULL,Ranger Double Cab Pick Up,NULL,57259,0,FO042106,PLATINUM,NULL,197037
Ford,Ford RANGER model range,FO043681,RANGER P/UP 2.0 ECBL 170 SN/CB XL 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 Ecoblue 170 Single Cab XL 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 Ecoblue 170 Single Cab XL 4X4,TRUE,TRUE,TRUE,28275,940.83,33930,35059,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Manual,34.5,44.1,43.5,NULL,6,168,170.21,125.28,NULL,NULL,5274,1850,1703,3190,2018,3500,750,3220,NULL,80,NULL,NULL,NULL,NULL,255/70R16 4x4,255/70R16 4x4,255/70R16 4x4,DISC,DRUM,FALSE,ranger-single-cab-pick-up-fofr-24a.jpg,6,NULL,Ranger Single Cab Pick Up,NULL,35449,0,FO042107,XL,NULL,197038
Ford,Ford RANGER model range,FO043682,RANGER P/UP 2.0 EBL DCB TREMOR AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 EcoBlue Double Cab Tremor Auto 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 EcoBlue Double Cab Tremor Auto 4X4,TRUE,TRUE,TRUE,34550,940.83,41460,42589,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Automatic,NULL,NULL,NULL,NULL,6,202,204.81,141.16,NULL,NULL,5359,1850,1815,3320,NULL,3500,NULL,3220,NULL,80,NULL,NULL,NULL,NULL,265/70R17 V 4x4,265/70R17 V 4x4,265/70R17 V 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,10,NULL,Ranger Double Cab Pick Up,NULL,42979,0,FO042108,TREMOR,NULL,198536
Ford,Ford RANGER model range,FO043683,RANGER P/UP 2.0 EBL DCB WLDTK X AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 EcoBlue Double Cab Wildtrak X Auto 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 EcoBlue Double Cab Wildtrak X Auto 4X4,TRUE,TRUE,TRUE,41350,940.83,49620,50749,07/12/2023,NULL,15/02/2024,4,1999,50,Diesel,Automatic,NULL,NULL,NULL,NULL,6,202,204.81,141.16,NULL,NULL,5359,1850,1815,3350,NULL,3500,NULL,3220,NULL,80,NULL,NULL,NULL,NULL,265/70R17 V 4x4,265/70R17 V 4x4,265/70R17 V 4x4,DISC,DRUM,FALSE,ranger-double-cab-pick-up-fofr-24a.jpg,10,NULL,Ranger Double Cab Pick Up,NULL,51139,0,FO042109,WILDTRAK X,NULL,198537
Ford,Ford RANGER model range,FO043684,RANGER P/UP 3.0 EcBt 292 DCB RPTR AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 3.0 EcoBoost 292 Double Cab Raptor Auto 4X4,Ranger,Ranger,FALSE,Pick Up 3.0 EcoBoost 292 Double Cab Raptor Auto 4X,TRUE,TRUE,TRUE,49300,940.83,59160,60289,07/12/2023,NULL,07/12/2023,4,2999,50,Petrol,Automatic,28.8,42.2,26.9,NULL,6,288,292,201.26,362.6,NULL,5359,1850,1815,3130,2510,2500,750,3220,NULL,80,NULL,NULL,NULL,NULL,285/70R17 T 4x4,285/70R17 T 4x4,285/70R17 T 4x4,DISC,DISC,FALSE,ranger-double-cab-raptor-fofr-24a.jpg,10,NULL,Ranger Double Cab Raptor,NULL,60679,0,FO042739,RAPTOR,NULL,194998
Ford,Ford RANGER model range,FO043685,RANGER P/UP 2.0 EBL 210 DCB RPTR AU 4X4,24A,2024.01,Pick-Up,Ranger Pick Up 2.0 EcoBlue 210 Double Cab Raptor Auto 4X4,Ranger,Ranger,FALSE,Pick Up 2.0 EcoBlue 210 Double Cab Raptor Auto 4X4,TRUE,TRUE,TRUE,46300,940.83,55560,56689,07/12/2023,NULL,07/12/2023,4,1999,50,Diesel,Automatic,NULL,NULL,NULL,NULL,6,207,209.88,144.65,368.8,NULL,5359,1850,1815,3270,NULL,NULL,NULL,3220,NULL,80,NULL,NULL,NULL,NULL,285/70R17 T 4x4,285/70R17 T 4x4,285/70R17 T 4x4,DISC,DISC,FALSE,ranger-double-cab-raptor-fofr-24a.jpg,10,NULL,Ranger Double Cab Raptor,NULL,57079,0,FO042740,RAPTOR,NULL,198010
Ford,Ford TOURNEO COURIER model range     NEW,FO042799,TOURNEO COURIER 5DR EST 1.0 125 ECBT TNM,24,2024,Estate,Tourneo Courier 5 Door Estate 1.0 125 EcoBoost Titanium,Tourneo Courier,Tourneo Courier,FALSE,1.0 125 EcoBoost Titanium,TRUE,FALSE,FALSE,20950,20.83,25140,25165,07/08/2023,NULL,07/08/2023,5,999,11,Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.71,85.95,NULL,NULL,NULL,NULL,NULL,2000,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205/65R16 V,205/65R16 V,Puncture repair kit,DISC,DRUM,FALSE,tourneo-courier-fogc-24.jpg,6,NULL,Tourneo Courier,NULL,25900,0,NULL,TITANIUM,NULL,199549
Ford,Ford TOURNEO COURIER model range     NEW,FO042800,TOURNEO COURIER 5DR EST 1.0 ECBT TTNM AU,24,2024,Estate,Tourneo Courier 5 Door Estate 1.0 EcoBoost Titanium Auto,Tourneo Courier,Tourneo Courier,FALSE,1.0 EcoBoost Titanium Auto,TRUE,FALSE,FALSE,21950,20.83,26340,26365,07/08/2023,NULL,07/08/2023,5,999,11,Petrol,Automatic,NULL,NULL,NULL,NULL,6,123,124.71,85.95,NULL,NULL,NULL,NULL,NULL,2025,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205/65R16 V,205/65R16 V,Puncture repair kit,DISC,DRUM,FALSE,tourneo-courier-fogc-24.jpg,7,NULL,Tourneo Courier,NULL,27100,0,NULL,TITANIUM,NULL,199550
Ford,Ford TOURNEO COURIER model range     NEW,FO042801,TOURNEO COURIER 5DR EST 1.0 125 ECBT ACV,24,2024,Estate,Tourneo Courier 5 Door Estate 1.0 125 EcoBoost Active,Tourneo Courier,Tourneo Courier,FALSE,1.0 125 EcoBoost Active,TRUE,FALSE,FALSE,22050,20.83,26460,26485,07/08/2023,NULL,07/08/2023,5,999,11,Petrol,Manual,NULL,NULL,NULL,NULL,6,123,124.71,85.95,NULL,NULL,NULL,NULL,NULL,2000,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,DISC,DRUM,FALSE,tourneo-courier-fogc-24.jpg,6,NULL,Tourneo Courier,NULL,27220,0,NULL,ACTIVE,NULL,199551
Ford,Ford TOURNEO COURIER model range     NEW,FO042802,TOURNEO COURIER 5DR EST 1.0 ECBT ACV AU,24,2024,Estate,Tourneo Courier 5 Door Estate 1.0 EcoBoost Active Auto,Tourneo Courier,Tourneo Courier,FALSE,1.0 EcoBoost Active Auto,TRUE,FALSE,FALSE,23050,20.83,27660,27685,07/08/2023,NULL,07/08/2023,5,999,11,Petrol,Automatic,NULL,NULL,NULL,NULL,6,123,124.71,85.95,NULL,NULL,NULL,NULL,NULL,2025,NULL,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,DISC,DRUM,FALSE,tourneo-courier-fogc-24.jpg,7,NULL,Tourneo Courier,NULL,28420,0,NULL,ACTIVE,NULL,199552
Ford,Ford TOURNEO CONNECT model range,FO043913,GRAND TOURNEO CNT 2.0 EBL 122 ACTVE 7ST,24A,2024.01,Estate,Grand Tourneo Connect 2.0 EcoBlue 122 Active 7Seat,Tourneo Connect,Tourneo Connect,FALSE,Grand 2.0 EcoBlue 122 Active,TRUE,FALSE,FALSE,28238,20.83,33885.6,33910.6,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Manual,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,4418,2137,1852,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,7,34235.6,0,FO040812,ACTIVE,NULL,194465
Ford,Ford TOURNEO CONNECT model range,FO043914,GRAND TOURNEO CNT 2.0EBL 122 ACV AU 7ST,24A,2024.01,Estate,Grand Tourneo Connect 2.0EBL 122 Active Auto 7Seat,Tourneo Connect,Tourneo Connect,FALSE,Grand 2.0EBL 122 Active Auto,TRUE,FALSE,FALSE,29489,20.83,35386.8,35411.8,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Automatic,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,4418,2137,1852,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,7,35736.8,0,FO040813,ACTIVE,NULL,194466
Ford,Ford TOURNEO CONNECT model range,FO043915,TOURNEO CONNECT 2.0 EBL 122 ACTIVE 7ST,24A,2024.01,Estate,Tourneo Connect 2.0 EcoBlue 122 Active 7Seat,Tourneo Connect,Tourneo Connect,FALSE,2.0 EcoBlue 122 Active,TRUE,FALSE,FALSE,28068,20.83,33681.6,33706.6,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Manual,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,7,33981.6,0,FO040814,ACTIVE,NULL,194467
Ford,Ford TOURNEO CONNECT model range,FO043916,TOURNEO CONCT 2.0 EBL 122 ACTV AU 7ST,24A,2024.01,Estate,Tourneo Connect 2.0 EcoBlue 122 Activ Auto 7Seat,Tourneo Connect,Tourneo Connect,FALSE,2.0 EcoBlue 122 Activ Auto,TRUE,FALSE,FALSE,28969,20.83,34762.8,34787.8,16/01/2024,NULL,16/01/2024,5,1995,9,Diesel,Automatic,NULL,NULL,NULL,NULL,6,120,121.67,83.86,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,7,NULL,Tourneo Connect,7,35112.8,0,FO040815,ACTIVE,NULL,194468
Ford,Ford TOURNEO CONNECT model range,FO043917,TOURNEO CONNECT 1.5 EcoBoost 114 SPORT,24A,2024.01,Estate,Tourneo Connect 1.5 EcoBoost 114 Sport,Tourneo Connect,Tourneo Connect,FALSE,1.5 EcoBoost 114 Sport,TRUE,FALSE,FALSE,27195,20.83,32634,32659,16/01/2024,NULL,16/01/2024,5,1498,9,Petrol,Manual,NULL,NULL,NULL,NULL,6,112,113.56,78.27,199.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,NULL,215/55R17 V,215/55R17 V,Puncture repair kit,NULL,NULL,FALSE,tourneo-connect-fogt-24a.jpg,6,NULL,Tourneo Connect,5,32984,0,FO040816,SPORT,NULL,195423
